,util_practice_desc,domaincat_desc,state_alpha,region_desc,source_desc,group_desc,asd_desc,CV (%),year,week_ending,county_code,commodity_desc,congr_district_code,reference_period_desc,state_fips_code,country_code,domain_desc,load_time,begin_code,Value,state_name,county_name,freq_desc,unit_desc,asd_code,class_desc,country_name,state_ansi,end_code,agg_level_desc,watershed_desc,county_ansi,short_desc,statisticcat_desc,sector_desc,prodn_practice_desc,watershed_code,location_desc,zip_5
228,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1995,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"38,100",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
229,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1994,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"42,300",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
230,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1993,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"35,600",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
231,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1992,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"40,100",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
232,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1991,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"39,800",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
233,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1990,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"40,200",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
234,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1989,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"38,000",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
235,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1988,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"41,700",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
236,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1987,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"29,800",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
237,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1986,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"33,900",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
238,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1985,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"36,400",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
239,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1984,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"44,100",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
240,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1983,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"36,000",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
241,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1982,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"45,000",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
242,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1981,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"51,200",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
243,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1980,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"48,200",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
244,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1979,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"47,000",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
245,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1978,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"48,500",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
246,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1977,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"46,500",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
247,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1976,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"41,600",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
248,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1975,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"41,800",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
249,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1974,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"42,850",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
250,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1973,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"43,300",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
251,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1972,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"37,800",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
252,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1971,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"38,250",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
253,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1970,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"35,900",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
254,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1969,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"42,100",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
255,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1968,,089,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"44,100",TEXAS,COLORADO,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,089,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, COLORADO",
256,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,2009,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,200",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
257,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,2008,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,700",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
258,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,2007,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,100",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
259,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,2006,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,100",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
260,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,2005,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,800",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
261,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,2004,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,200",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
262,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,2003,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,600",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
263,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,2002,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,800",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
264,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,2001,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,800",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
265,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,2000,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,700",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
266,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1999,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,100",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
267,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1998,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,700",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
268,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1997,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,700",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
269,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1996,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"4,700",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
270,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1995,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"3,600",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
271,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1994,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"4,000",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
272,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1993,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"3,600",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
273,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1992,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"3,800",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
274,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1991,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"4,200",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
275,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1990,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"4,600",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
276,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1989,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"4,100",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
277,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1988,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"4,800",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
278,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1987,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"3,600",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
279,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1986,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"4,100",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
280,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1985,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"4,800",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
281,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1984,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"5,500",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
282,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1983,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"3,700",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
283,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1982,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"4,800",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
284,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,SOUTH CENTRAL,,1981,,285,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"7,300",TEXAS,LAVACA,ANNUAL,ACRES,81,ALL CLASSES,UNITED STATES,48,00,COUNTY,,285,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, SOUTH CENTRAL, LAVACA",
